1769,40,302,5484041,5484161,295,792,13$30
1770,25,171,1507548,1507976,592,385,2$40
1771,81,39,673928,674415,148,740,3
1772,91,300,4818506,4818528,61,920,45
1773,33,373,3820259,3820471,334,193,26$3
1774,88,111,6214625,6214842,307,812,
1775,17,790,4192561,4192822,300,417,29
1776,69,239,1905605,1905671,775,337,13$31
1777,99,609,522182,522195,261,606,33$6
1778,95,680,2183801,2184004,974,750,15$43
1779,62,185,6129230,6129583,650,932,23
1780,10,743,1449353,1449702,395,480,14
1781,20,224,7733963,7734289,534,657,1
1782,18,964,6450262,6450569,596,328,11
1783,75,582,3469795,3470347,497,55,5
1784,91,329,4392294,4392393,536,42,
1785,58,745,5395085,5395168,528,781,25$29
1786,37,55,4102163,4102229,958,982,19$27
1787,53,106,1030793,1030815,984,32,23
1788,20,206,7755415,7755465,447,172,25$0
1789,42,872,2980344,2980536,457,495,43
1790,12,399,3006943,3007386,523,732,26
1791,88,906,5277417,5277791,116,919,39
1792,48,809,4671717,4672282,369,307,49$16
1793,49,408,3470080,3470600,325,317,43$41
1794,71,522,4318966,4319028,714,973,30$19
1795,87,887,6765439,6765562,150,153,39$2
1796,25,561,4101233,4101338,550,264,
1797,24,124,7525807,7526151,648,608,19$22
1798,55,230,1531898,1531983,448,354,
1799,10,775,3421591,3422103,831,785,44
1800,34,294,1316587,1316935,65,411,30
1801,50,234,3266797,3267277,869,487,46
1802,81,320,2738441,2738562,817,969,
1803,20,948,7557980,7558183,384,549,47
1804,63,915,5044130,5044354,632,497,7
1805,11,91,3152871,3153244,168,823,17$37
1806,26,652,7885099,7885438,926,381,
1807,60,652,7095642,7096220,831,115,30
1808,51,798,6757211,6757502,850,398,
1809,72,961,7548393,7548919,864,803,24
1810,95,447,13829,14046,115,269,6
1811,74,917,6556472,6556692,200,471,36
1812,20,852,1909164,1909193,260,653,23
1813,73,725,6801047,6801403,232,531,42
1814,49,696,5927524,5927557,789,376,
1815,49,241,4283688,4284085,388,492,38
1816,89,149,1281697,1282217,25,281,
1817,50,817,529049,529056,415,745,2$27
1818,70,879,69548,69961,539,485,8
1819,16,646,644829,645141,453,623,27
1820,95,805,3552832,3553413,171,163,6$22
1821,11,150,5155252,5155361,21,869,
1822,26,557,7813472,7813801,655,557,4
1823,31,737,7732080,7732084,633,371,27
1824,1,292,4716800,4717210,203,914,44$29
1825,71,58,1052315,1052817,517,306,9$6
1826,55,419,7026766,7026899,997,720,33
1827,19,634,6486360,6486659,295,32,
1828,96,390,6182816,6183388,544,148,36
1829,53,560,3354166,3354470,537,60,2$17
1830,46,613,3735241,3735812,711,442,1$27
1831,30,541,5150809,5151024,54,427,
1832,7,364,5612362,5612795,171,414,
1833,42,882,4280868,4281171,655,652,19
1834,8,378,7114179,7114573,275,523,
1835,75,125,6666869,6667213,810,694,
1836,0,401,3819381,3819635,815,584,16$35
1837,41,672,7545452,7545736,215,717,3
1838,37,234,2305165,2305627,999,905,30$3
1839,77,216,1674143,1674626,797,554,14
1840,72,392,5387880,5388281,242,958,32
1841,17,197,1997969,1998386,134,534,32$20
1842,52,906,7788315,7788783,888,897,36$19
1843,14,517,361033,361218,575,866,
1844,45,599,1082776,1083324,898,209,
1845,14,111,2148038,2148257,480,793,
1846,29,351,1074401,1074993,686,270,23$13
1847,54,529,7867618,7867766,710,4,
1848,21,792,6457244,6457315,706,994,
1849,78,213,7051644,7051812,345,918,
1850,89,884,237462,237961,165,522,28
1851,42,766,1319353,1319684,389,113,
1852,15,792,6170740,6171051,399,806,46
1853,86,347,3374465,3374496,29,739,15
1854,1,986,5946504,5946895,595,210,24
1855,51,585,6702360,6702748,475,868,5$39
1856,23,362,7473679,7474002,156,795,45$9
1857,11,166,6520623,6521063,804,95,30$35
1858,32,747,1908333,1908443,459,576,
1859,51,615,2431896,2432367,349,396,36$47
1860,92,603,6282073,6282078,251,718,36$12
1861,11,802,4645827,4646248,794,264,10
1862,95,761,644465,644640,568,265,10$9
1863,97,297,3605976,3606400,922,304,19$49
1864,9,148,3130023,3130192,267,338,
1865,83,68,6732510,6732707,42,606,
1866,32,984,92448,92721,479,643,34$40
1867,55,706,4298815,4299011,84,725,38
1868,3,271,7679407,7679536,694,817,1
1869,15,328,687487,687617,632,753,
1870,68,10,1198723,1199112,543,207,
1871,49,832,3761768,3762094,198,248,
1872,29,861,1871854,1872001,67,511,9
1873,80,340,2995084,2995367,274,414,22$48
1874,34,419,2368868,2369014,277,136,14
1875,21,781,1109393,1109503,413,167,25$15
1876,89,686,2554855,2554982,899,372,4$40
1877,27,804,3179454,3180025,930,920,20
1878,33,948,7093390,7093862,64,925,4$25
1879,69,302,4244498,4245009,352,618,45
1880,25,601,1418920,1418977,786,60,26$7
1881,75,180,7286354,7286815,839,959,18$14
1882,20,553,3382841,3383209,405,383,
1883,25,560,6621620,6622194,904,827,33
1884,40,254,5310200,5310585,593,415,9
1885,87,604,4256652,4257092,449,110,33$40
1886,74,62,6092469,6092866,466,858,7$0
1887,98,763,7203950,7204350,119,686,5
1888,33,729,2971070,2971575,920,615,38$13
1889,89,806,5697400,5697534,966,624,3
1890,6,308,1638183,1638536,94,760,20
1891,5,90,1920613,1920965,375,465,8$11
1892,39,845,1987543,1987772,192,811,41
1893,21,213,3310713,3311047,874,5,
1894,76,509,1822577,1823007,615,904,8
1895,33,189,7532051,7532457,366,138,40
1896,43,960,4126897,4127283,716,917,
1897,72,249,2532950,2533523,552,922,
1898,92,396,110499,110632,304,196,
1899,52,488,2689506,2689864,47,927,22
1900,30,523,6582684,6583065,698,797,35
1901,10,844,5385984,5386402,238,627,
1902,79,758,3775219,3775649,569,143,36
1903,56,40,1743246,1743721,188,265,
1904,72,456,1171387,1171493,383,639,48$24
1905,51,911,6988389,6988645,783,999,
1906,98,71,3502568,3502978,388,948,10$8
1907,18,508,5741793,5742215,12,393,
1908,90,868,3939879,3940051,10,589,17$26
1909,91,223,4348676,4349078,747,750,9$37
1910,15,829,553844,554014,72,642,
1911,89,59,3824646,3824995,125,830,12
1912,8,378,1659466,1659493,162,308,
1913,32,135,6080830,6081401,695,313,3$23
1914,22,127,4630443,4630910,658,891,
1915,46,381,4703657,4704222,21,639,24
1916,31,923,4572209,4572289,223,680,
1917,32,622,1900422,1900862,120,203,
1918,60,228,1650750,1651319,882,278,
1919,48,255,4422956,4422970,80,669,43$32
1920,10,9,4784205,4784723,193,842,
1921,42,893,4634966,4635035,981,834,31
1922,36,814,666856,667037,226,447,7
1923,22,834,7472158,7472394,194,601,49$44
1924,53,228,954272,954432,289,124,40$46
1925,1,791,1043235,1043555,145,451,32
1926,87,323,6873125,6873431,563,105,
1927,47,563,5278967,5279390,777,801,
1928,37,431,1964975,1965276,176,593,13$12
1929,63,214,1366977,1367369,842,221,
1930,88,965,420183,420372,827,4,
1931,63,59,5931916,5932490,63,387,14
1932,17,799,266676,267086,157,171,20$38
1933,16,958,4910423,4910573,360,822,47$6
1934,35,976,2407347,2407425,406,219,11$21
1935,97,384,6075564,6076007,809,706,40$40
1936,98,264,2664718,2664749,539,129,3
1937,95,762,7401758,7402166,130,116,1$46
1938,87,262,7884556,7884880,74,635,
1939,7,620,3468757,3469097,69,566,36$36
1940,6,288,4669534,4670001,69,590,27
1941,82,183,5831098,5831381,742,508,5
1942,66,724,5508001,5508566,2,749,17
1943,36,929,4707073,4707435,511,391,13$7
1944,75,475,1071095,1071101,891,153,15
1945,43,330,56357,56503,716,144,5$19
1946,8,991,5611315,5611676,762,764,36
1947,11,883,4758142,4758612,670,435,37
1948,35,576,7707167,7707314,810,819,6
1949,25,912,7431450,7432010,610,497,
1950,64,555,747503,748025,256,933,16$47
1951,60,702,7701788,7701909,840,269,11
1952,34,153,2581191,2581200,890,147,
1953,61,885,5607443,5607666,407,588,12
1954,91,30,248869,249393,524,721,46$44
1955,24,22,7492301,7492676,934,949,22$11
1956,25,61,4237532,4237597,538,963,5
1957,65,936,4076123,4076678,774,42,40
1958,75,332,574778,574834,181,407,
1959,6,139,4750082,4750476,870,908,1$36
1960,29,813,1900646,1900973,322,441,
1961,40,629,5183298,5183360,201,424,
1962,48,92,7401972,7402241,827,568,
1963,52,468,3819519,3819802,831,549,5$0
1964,81,787,6408310,6408673,61,864,49$22
1965,1,162,6244586,6245157,175,46,
1966,26,278,2876367,2876629,571,909,17
1967,45,732,7196560,7196780,99,970,31$32
1968,53,970,198432,198582,900,662,18$15
1969,53,559,7101237,7101263,759,550,47$13
1970,88,480,5515400,5515515,631,349,33$43
1971,73,439,5251573,5251977,341,344,14$21
1972,68,28,7256332,7256843,872,381,
1973,29,830,7632855,7633321,512,258,
1974,80,862,1587656,1587674,685,576,
1975,10,722,3244710,3245309,240,655,21$43
1976,0,90,2417555,2417967,797,128,22
1977,6,229,6687263,6687396,24,548,48
1978,16,969,4055863,4055865,529,532,30$48
1979,36,21,6755743,6756107,390,391,44
1980,93,742,4145821,4146020,605,405,
1981,85,332,7503234,7503558,161,285,10$12
1982,6,704,3252753,3252866,41,449,20$23
1983,43,272,324031,324548,632,320,47$6
1984,12,211,7545517,7545537,290,647,
1985,51,727,2815941,2816157,242,659,23
1986,29,137,3581529,3581681,865,640,4$2
1987,59,955,5008363,5008892,222,948,
1988,5,243,1594740,1595010,783,500,30
1989,64,147,2731801,2732316,801,200,7$39
1990,73,574,1010386,1010743,561,691,35
1991,71,42,4310139,4310585,173,845,7$31
1992,36,563,1298514,1298870,634,382,
1993,67,649,2126905,2127251,572,170,30
1994,46,786,238064,238478,268,533,49
1995,3,156,2880227,2880759,764,386,20
1996,44,995,6889231,6889590,260,699,40$32
1997,31,894,1444763,1444934,431,184,26
1998,41,838,6167582,6168124,171,375,45$17
1999,92,282,168174,168585,563,80,
2000,56,833,7111579,7111946,893,109,6
2001,19,228,6163114,6163231,891,871,31$11
2002,23,676,4911217,4911433,604,711,
2003,75,805,3166675,3166910,985,643,13$1
2004,77,975,7315150,7315413,704,487,25
2005,22,763,5126181,5126273,717,99,
2006,97,967,4201361,4201781,521,287,
2007,24,544,6093652,6094135,529,480,1$11
2008,41,903,6070722,6071006,868,750,
2009,95,679,3131442,3131484,827,382,
2010,60,414,4707482,4707946,71,809,10$41
2011,94,733,7542516,7543078,621,792,35$22
2012,16,742,2513473,2513695,974,232,11$21
2013,79,551,1191248,1191383,305,416,
2014,8,57,1576685,1576932,507,13,13$0
2015,61,563,893963,894034,38,785,
2016,6,693,1902983,1903248,256,989,
2017,96,200,4055624,4056006,356,249,45
2018,86,23,1835885,1836416,385,605,34$13
2019,53,413,2476309,2476751,64,971,20$4
2020,9,95,1571395,1571626,392,763,46$7
2021,33,872,312537,312686,903,247,7$16
2022,20,21,3025920,3026093,803,565,27$21
2023,75,672,716957,717529,358,244,44
2024,51,48,5418818,5419303,968,86,43
2025,1,228,3302906,3303414,372,376,
2026,22,712,2730768,2731346,733,641,43$7
2027,16,912,7555050,7555184,556,851,
2028,90,969,1836324,1836565,805,664,
2029,56,659,4054518,4055072,115,759,19
2030,77,958,5530269,5530801,982,752,44
2031,52,798,5717391,5717783,100,548,
2032,33,669,4724654,4724892,871,848,47
2033,56,506,6797322,6797753,315,403,
2034,86,294,7784509,7784610,702,707,4
2035,76,514,2576512,2577090,931,971,
2036,23,347,3744495,3744530,427,763,46$41
2037,95,346,3236185,3236395,543,130,31$8
2038,91,56,6870626,6870739,781,268,15
2039,41,19,535635,535708,908,291,
2040,29,202,6697932,6698012,649,446,
2041,74,508,2157920,2158281,321,115,32$6
2042,46,868,3501604,3501932,455,698,39$10
2043,45,809,117381,117913,566,105,14
2044,75,782,634621,635069,534,420,34$47
2045,54,568,7277863,7277936,311,652,35
2046,3,27,4579955,4580135,352,71,35$5
2047,9,977,2826849,2827231,911,599,0$26
2048,59,723,324458,324842,836,270,22$16
2049,69,77,5948048,5948503,547,114,46$17
2050,77,580,7093761,7093882,411,297,
2051,21,861,3853049,3853211,428,871,
2052,18,666,12821,13057,283,252,18$38
2053,86,613,7037431,7037612,205,12,
2054,65,240,6165760,6165939,194,439,11
2055,95,554,2585397,2585779,238,110,
2056,82,145,4366576,4366722,653,88,
2057,55,745,4261557,4262153,149,283,49$23
2058,43,813,3809970,3810536,788,643,14$9
2059,57,835,4272527,4272957,520,402,9
2060,31,39,3434138,3434323,479,293,11$3
2061,22,873,5013487,5013937,164,859,
2062,81,176,3052438,3052613,761,380,3$44
2063,39,969,6000517,6000703,712,40,
2064,71,957,6162470,6162672,91,894,
2065,1,470,2104682,2105037,78,678,49
2066,19,225,214353,214411,804,581,2$34
2067,54,938,4340691,4341187,101,282,
2068,97,869,3771789,3771906,700,748,45$9
2069,66,586,5818412,5818942,352,683,11
2070,8,71,6214944,6215005,471,889,25
2071,46,666,4881895,4882122,889,508,18$0
2072,91,381,4266458,4266904,209,668,45
2073,92,127,5936333,5936704,854,426,
2074,47,664,2999027,2999265,568,551,22$17
2075,17,864,797175,797769,283,532,22$29
2076,36,249,5404204,5404479,502,248,
2077,7,775,3259241,3259585,153,939,20$32
2078,81,328,4522403,4522828,172,543,0$47
2079,94,413,3534329,3534422,909,78,2
2080,48,625,4203926,4204284,579,236,0
2081,53,526,6763633,6764136,882,27,41$1
2082,52,749,5699202,5699392,451,26,25$30
2083,11,719,985604,985885,190,205,35
2084,49,728,129960,130154,132,527,9
2085,73,535,3060528,3061061,318,452,
2086,8,756,4972802,4973114,915,272,3
2087,44,220,7576663,7576738,693,435,
2088,14,659,488930,489316,851,102,40$26
2089,38,284,6810934,6810945,389,813,
2090,10,905,2842624,2842720,824,2,35
2091,45,163,1925172,1925536,669,170,41
2092,73,11,291353,291886,699,329,18$15
2093,85,942,2014907,2015210,66,311,24
2094,16,606,6849554,6850152,493,665,40
2095,40,679,4887948,4888156,128,378,41
2096,60,523,2835597,2835648,588,430,19
2097,93,344,5467015,5467209,984,942,42$39
2098,67,594,5790537,5791003,332,719,32$7
2099,50,138,3830813,3830983,614,236,
2100,87,27,5730741,5731182,365,761,
2101,87,358,5921015,5921532,558,96,
2102,22,622,4819174,4819216,469,644,28$21
2103,77,458,6865962,6866113,612,936,9$18
2104,36,386,1051274,1051840,24,589,
2105,47,508,1177727,1177935,940,973,39$48
2106,67,124,2133825,2133959,713,554,
2107,5,50,3035636,3036047,37,496,44
2108,86,807,7278005,7278110,758,513,25$28
2109,96,41,3247004,3247283,781,257,
2110,44,432,14193,14692,384,18,25$4
2111,44,410,7410135,7410397,524,952,
2112,31,860,1247467,1247978,226,548,
2113,49,731,7843691,7843719,78,886,38$37
2114,57,923,211605,211771,235,437,12
2115,86,417,5655161,5655688,352,892,17
2116,61,786,4896199,4896329,773,199,3
2117,63,404,1919191,1919669,448,180,3$48
2118,68,224,5941884,5942316,767,998,7
2119,33,962,3905589,3905891,278,591,10$29
2120,14,763,1968450,1968536,229,930,
2121,14,293,5456871,5457235,18,421,
2122,19,434,2149929,2150516,536,27,41$45
2123,61,643,5229799,5229951,431,644,25
2124,18,954,5148605,5148791,693,430,17$35
2125,80,498,1354635,1355167,926,901,
2126,42,627,1196670,1196930,749,414,12
2127,17,518,7711124,7711185,216,917,16
2128,70,382,1470302,1470601,440,565,
2129,53,185,5943257,5943291,30,646,38$11
2130,84,758,926291,926739,39,968,30$8
2131,21,720,4434317,4434513,158,719,24
2132,87,307,6521208,6521792,141,365,
2133,36,580,5435968,5436218,783,924,28$18
2134,87,249,4171849,4171979,617,99,33
2135,57,555,1871597,1871864,728,737,23
2136,36,433,5358159,5358183,537,15,
2137,14,281,2239749,2240238,465,268,46
2138,55,254,5690169,5690391,928,521,8$29
2139,39,420,5649642,5649845,881,521,49
2140,53,988,7417797,7418324,927,959,32
2141,43,661,7199631,7200095,392,715,
2142,61,449,1534340,1534760,456,128,
2143,64,67,875668,876047,546,95,
2144,94,775,5004901,5005051,655,141,23$43
2145,5,794,699793,699904,511,940,0$43
2146,20,70,7336219,7336370,140,769,13
2147,9,749,3536136,3536589,233,69,9$41
2148,69,148,7886942,7887189,893,544,40$4
2149,58,755,3014493,3014872,839,448,
2150,52,981,2833878,2834106,475,242,4$7
2151,83,650,3753633,3754183,982,197,49
2152,8,748,4793692,4793858,47,369,44
2153,84,430,5263271,5263436,946,700,29$34
2154,75,946,7782510,7782549,48,121,
2155,83,160,371151,371383,572,662,44$19
2156,82,982,3456681,3456768,677,571,12
2157,32,74,7341799,7341894,105,778,43$35
2158,80,444,3253816,3254067,746,936,32$28
2159,30,238,1433846,1434196,736,989,
2160,49,70,5458605,5458737,676,775,25$27
2161,47,274,6644336,6644767,761,841,30$37
2162,51,447,1811694,1811832,766,333,23$29
2163,37,350,5409124,5409271,413,538,
2164,60,669,5591493,5591809,654,889,5
2165,23,670,5351345,5351929,827,408,23
2166,6,984,1897027,1897267,430,321,
2167,14,671,1304762,1305012,966,767,20
2168,37,325,3838675,3838826,768,825,17$45
2169,91,829,4911479,4911895,476,694,40$44
2170,75,614,3626904,3627135,274,823,47
2171,65,820,5781121,5781300,931,42,16
2172,5,131,203803,203906,454,799,22
2173,8,485,6142869,6142950,129,253,6
2174,16,835,2706120,2706228,500,149,35
2175,61,48,4423547,4424083,687,547,
2176,29,156,4359540,4360082,828,570,1$31
2177,0,570,1578125,1578520,791,395,14
2178,42,134,120242,120362,770,937,47
2179,62,610,3391193,3391316,221,627,43
2180,48,387,3628133,3628376,758,63,13
2181,96,168,2374730,2375171,339,872,31$13
2182,18,794,5359895,5360457,708,665,16$35
2183,79,547,1202576,1202790,21,692,
2184,30,396,4547024,4547371,893,598,
2185,42,766,4968191,4968252,468,434,
2186,37,566,190505,191028,79,617,
2187,67,90,7269166,7269502,820,234,4
2188,87,142,6311,6760,620,365,
2189,37,808,3418855,3419237,939,309,31$0
2190,27,342,7620347,7620527,641,616,45
2191,3,15,3840540,3840753,630,498,37
2192,91,940,5615027,5615609,621,353,
2193,59,58,6436157,6436496,51,973,15
2194,2,860,3830124,3830223,890,317,45
2195,75,499,2498327,2498604,914,744,0$32
2196,32,865,3698697,3699052,718,347,
2197,11,522,5852059,5852502,534,13,
2198,40,513,2334620,2335152,351,188,
2199,68,998,6441561,6441605,951,84,
2200,3,780,1147922,1148110,643,666,
2201,6,909,6310605,6310803,138,792,1$9
2202,98,215,129087,129638,64,874,37
2203,29,961,4507561,4508109,787,492,
2204,73,948,2002038,2002304,357,825,30
2205,15,568,2400752,2401157,858,143,
2206,57,71,3215177,3215373,457,84,
2207,56,291,4738832,4739320,22,269,
2208,62,501,4065141,4065442,297,221,
2209,19,223,249956,250314,501,417,
2210,69,599,610472,610906,283,875,17
2211,37,584,3550255,3550562,847,101,
2212,52,647,2617240,2617706,796,310,43
2213,63,291,4991990,4992583,548,167,
2214,61,82,5554940,5555340,756,607,13$19
2215,47,599,1684200,1684222,573,977,
2216,32,66,531243,531421,65,764,
2217,37,291,5681816,5682232,649,681,40
2218,88,754,5385246,5385794,858,813,
2219,71,861,3304301,3304451,865,87,44
2220,80,990,7256250,7256558,379,532,4
2221,35,405,6520673,6520887,341,584,
2222,67,392,7847460,7847593,299,482,27$48
2223,64,679,5657396,5657500,745,50,9$30
2224,60,785,3310495,3310524,761,962,42
2225,60,199,6245923,6246014,163,423,21$22
2226,0,535,632072,632107,139,335,29
2227,77,139,2626913,2627320,881,693,
2228,66,990,361492,361519,234,146,20
2229,80,970,6140942,6141227,595,993,
2230,11,175,6744269,6744397,895,423,4
2231,38,937,3822929,3823259,711,761,
2232,39,292,3818847,3818947,280,619,22$17
2233,95,136,2170103,2170105,179,683,
2234,45,151,6734702,6735110,432,391,31$21
2235,37,405,3940706,3941020,760,327,
2236,15,463,6790271,6790598,796,540,9$3
2237,18,622,1814097,1814622,917,295,
2238,17,929,1382771,1382961,50,934,
2239,86,313,2511118,2511476,439,544,
2240,15,789,3198142,3198233,41,663,12$39
2241,6,298,413851,414080,559,599,40
2242,88,592,1186054,1186228,518,727,
2243,18,624,5293241,5293366,89,285,7$13
2244,41,271,4976756,4976933,864,632,43$32
2245,40,952,267128,267278,729,101,
2246,67,53,101229,101679,852,120,42$49
2247,44,442,7846355,7846460,316,160,1$28
2248,31,952,1260434,1260822,828,14,32
2249,52,775,6655935,6656014,184,529,21$43
2250,58,508,1337848,1338392,600,318,41
2251,47,913,7419237,7419503,246,335,
2252,74,347,2803691,2803864,423,718,
2253,47,671,6031787,6031808,415,427,3$9
2254,78,900,4219547,4219925,63,771,9$14
2255,48,413,7583874,7584012,531,117,2$39
2256,14,308,6920980,6921291,494,689,10$23
2257,41,405,155439,155804,657,899,17$22
2258,89,875,801441,801776,717,10,8
2259,94,676,1989845,1990027,966,244,29$49
2260,34,898,4286052,4286572,840,652,23
2261,71,951,3771238,3771759,410,979,6
2262,91,694,3384286,3384798,35,493,34$8
2263,2,321,4790225,4790425,941,387,
2264,59,702,7272560,7273140,734,867,
2265,16,32,2119492,2119900,377,459,11$33
2266,25,79,4314952,4315078,987,964,22
2267,81,233,3536023,3536395,373,352,47$17
2268,41,99,1053488,1053917,493,545,
2269,30,654,2945306,2945630,221,167,33$44
2270,56,613,5657527,5657566,141,426,27$15
2271,19,954,7845095,7845349,433,470,17$24
2272,96,141,497040,497337,63,254,35$25
2273,16,645,902517,903111,456,694,
2274,78,434,5217887,5217938,194,457,
2275,90,925,1411261,1411781,204,500,31$29
2276,47,27,5922177,5922295,794,347,
2277,58,569,7727006,7727087,928,474,
2278,17,51,6406021,6406222,940,517,11$43
2279,80,147,7393637,7394000,948,441,35$1
2280,95,858,581478,581548,585,544,
2281,88,95,1822521,1822979,81,861,
2282,90,820,6465092,6465632,155,276,0$40
2283,84,737,6826895,6827369,197,926,21
2284,25,406,7561596,7561676,271,637,22
2285,73,194,3216547,3217090,735,218,17$37
2286,0,501,6410634,6410696,746,439,
2287,89,539,744112,744653,280,723,
2288,43,888,3625116,3625479,404,363,18
2289,77,756,2048076,2048258,113,304,27
2290,73,628,128527,128940,256,725,24$37
2291,45,368,7880616,7880897,674,683,35
2292,37,411,492377,492486,89,692,23$13
2293,50,301,5891205,5891375,49,723,
2294,66,426,4259656,4259775,684,460,6
2295,13,704,6142904,6143486,286,596,33$30
2296,66,18,6328315,6328806,490,137,48$12
2297,3,377,3510931,3511155,728,100,
2298,91,991,7557456,7557861,737,826,32$21
2299,73,567,5707761,5707821,120,437,
2300,43,551,5342628,5342708,565,598,2$38
2301,48,691,6659872,6660090,639,643,22$20
2302,81,515,7379705,7379741,620,493,15
2303,39,601,5281113,5281359,117,453,4
2304,21,194,6520896,6521430,65,640,
2305,44,619,5602255,5602688,216,702,43
2306,55,929,1429636,1429924,110,59,
2307,30,259,569092,569375,469,12,
2308,48,664,2512681,2512944,313,271,18$34
2309,64,169,1581168,1581573,321,797,15
2310,23,488,5714927,5714998,943,877,32
2311,49,923,7618947,7619206,759,717,
2312,97,375,4005878,4006043,814,703,38
2313,60,624,4042381,4042572,523,715,20$4
2314,11,637,7842853,7842864,197,678,6$25
2315,9,784,977650,978006,615,336,40$34
2316,6,132,6845708,6846187,563,606,2$43
2317,73,929,2138128,2138260,995,901,
2318,64,801,1457185,1457579,52,265,
2319,26,821,3941204,3941234,307,447,
2320,73,614,7469034,7469426,956,7,
2321,80,906,1878019,1878076,378,112,41
2322,19,238,6813094,6813260,422,612,
2323,48,44,6443038,6443559,704,541,0
2324,20,681,4615499,4615716,620,690,21
2325,10,113,3985752,3985905,165,3,35$19
2326,54,548,1896514,1896746,716,97,5$25
2327,41,381,3410672,3411177,517,971,12$1
2328,78,636,4824560,4824916,753,210,41$11
2329,97,629,1635362,1635749,906,479,
2330,25,411,7090329,7090816,504,35,11$41
2331,24,606,2702806,2702849,440,968,
2332,53,880,4774541,4774597,855,760,
2333,55,536,2485385,2485654,260,59,3$8
2334,84,808,249195,249739,131,73,
2335,28,498,7248349,7248494,543,994,
2336,92,570,3517230,3517680,345,404,36$16
2337,36,721,3473857,3473992,370,78,7$35
2338,89,953,3834616,3835179,102,352,7$28
2339,40,900,7083876,7084143,229,797,47$26
2340,52,342,7113224,7113788,425,720,
2341,83,135,7409445,7409479,934,365,
2342,36,443,7138280,7138611,995,717,
2343,94,58,2046840,2046867,84,141,16
2344,15,343,5444933,5445219,384,476,2$12
2345,6,95,3180530,3180990,47,143,8
2346,90,380,5758782,5758963,270,828,44
2347,50,241,3847044,3847189,1,190,
2348,3,519,7131448,7131740,77,989,4
2349,43,160,2520261,2520701,196,962,6
2350,62,942,4820432,4820551,129,333,27$12
2351,22,531,2138283,2138459,279,167,
2352,13,770,6149759,6149767,110,589,
2353,85,725,2446135,2446665,557,669,
2354,67,509,5082730,5082844,232,363,
2355,54,332,5162968,5163112,226,810,13$26
2356,99,706,7779865,7780130,928,67,17
2357,40,233,7254251,7254287,677,273,15
2358,32,582,7333652,7334244,865,727,41$22
2359,96,458,2872263,2872812,871,447,
2360,35,16,6733611,6733966,306,814,13$40
2361,3,761,4708960,4709114,297,665,
2362,34,549,2606364,2606850,568,558,22
2363,20,570,4664974,4665313,837,228,
2364,56,578,819278,819754,544,9,1$13
2365,48,602,2754353,2754362,676,829,40
2366,26,809,30264,30453,288,805,33$29
2367,65,968,2153162,2153549,740,503,41
2368,0,683,6843092,6843354,175,746,10
2369,71,149,6122403,6122627,736,517,
2370,76,282,3144696,3144945,787,351,
2371,23,670,6044792,6044819,511,165,
2372,58,107,2617387,2617616,285,780,
2373,35,821,5274663,5275087,823,817,
2374,91,554,1904648,1904960,681,979,31
2375,4,809,7032575,7033036,719,583,49
2376,36,932,2240835,2240859,299,791,
2377,26,812,6949120,6949615,671,108,30
2378,32,651,1973460,1973566,185,70,28
2379,25,803,6683301,6683853,459,97,24$35
2380,87,225,1337128,1337722,197,231,47
2381,70,199,3406923,3406956,89,401,21
2382,98,641,3370127,3370435,503,664,32
2383,12,411,2464382,2464476,993,634,
2384,68,993,5783326,5783461,950,677,
2385,52,899,2549317,2549766,303,720,
2386,53,749,5983870,5984453,927,176,13
2387,81,171,1919801,1920245,557,745,40$20
2388,32,400,1698404,1698462,687,149,5$44
2389,50,98,4246393,4246551,976,372,40$32
2390,70,551,6954364,6954386,108,964,5$0
2391,75,515,4907041,4907556,254,912,34
2392,10,87,2949511,2949534,298,704,
2393,91,77,2987145,2987694,169,339,35
2394,82,717,6842661,6842969,405,836,
2395,85,936,7643767,7643836,850,32,24
2396,28,133,618849,618985,84,286,40$38
2397,31,531,1424727,1424907,299,920,42
2398,70,956,5502421,5502911,77,497,46
2399,10,617,3385806,3386243,21,191,
2400,3,140,7793869,7793979,683,454,2
2401,40,641,4740570,4740913,602,575,8$22
2402,12,28,6593855,6594062,311,267,39
2403,73,680,6794302,6794840,220,956,
2404,8,391,532196,532527,755,10,
2405,5,903,3603209,3603231,595,940,
2406,38,461,984465,984509,620,118,
2407,20,452,964961,965441,765,920,21$43
2408,42,309,3032197,3032317,978,323,4
2409,17,506,7473217,7473731,429,738,15
2410,78,501,5526987,5527363,277,71,3
2411,40,124,6233717,6234110,617,846,38$9
2412,9,539,2095642,2095948,64,156,36
2413,13,261,7121471,7121725,15,390,
2414,96,961,5892171,5892587,839,159,
2415,13,411,4901037,4901612,682,122,
2416,31,503,4505603,4506188,48,78,
2417,42,219,5675802,5676246,166,311,
2418,65,801,6459198,6459354,750,703,44$4
2419,42,889,6478939,6479496,66,839,17$31
2420,21,399,3700886,3700957,779,961,
2421,90,408,6983487,6983607,242,5,
2422,62,52,2623504,2623584,712,66,16$37
2423,75,802,5413810,5413841,283,27,
2424,63,113,4863552,4863594,185,853,42
2425,60,294,1492149,1492354,255,944,9$18
2426,71,743,6486281,6486363,616,418,49$33
2427,13,39,271034,271511,881,193,5$32
2428,53,574,3659009,3659112,529,563,
2429,8,266,5539949,5539979,460,335,
2430,3,10,2894378,2894815,532,575,39$43
